Cycle,Chg_Spec_mAhg,DChg_Spec_mAhg,Chg_Cap_Ah,DChg_Cap_Ah,Chg_Energy_Wh,DChg_Energy_Wh,CE,IR_proxy,HF_CHG_SPEC_HIGH,HF_DCHG_SPEC_LOW,HF_MISSING,hard_fail,soft_score,SP_IR_OUTLIER,SP_CE_SOFT,IR_proxy_threshold,Label,charge_V_end,take_off_V_end,hover_V_end,cruise_V_end,landing_V_end,standby_V_end,standby_t_end_h,landing_V_rel_global,cycle_label_3class,cycle_label_3name,battery_label_3class,battery_label_3name,file,early1_missing,early1_V_mean,early1_V_min,early1_V_sag,early1_V_sag_ratio,early1_dvdt_mean,early1_dvdt_std,early1_I_mean,early1_I_std,early1_IR_early,early1_power_mean,early1_power_std,early1_energy_ws,early1_energy_per_I,early1_voltage_collapse_flag,early1_IR_high_flag,early1_dvdt_fluct_flag,early2_missing,early2_V_mean,early2_V_min,early2_V_sag,early2_V_sag_ratio,early2_dvdt_mean,early2_dvdt_std,early2_I_mean,early2_I_std,early2_IR_early,early2_power_mean,early2_power_std,early2_energy_ws,early2_energy_per_I,early2_voltage_collapse_flag,early2_IR_high_flag,early2_dvdt_fluct_flag,early5_missing,early5_V_mean,early5_V_min,early5_V_sag,early5_V_sag_ratio,early5_dvdt_mean,early5_dvdt_std,early5_I_mean,early5_I_std,early5_IR_early,early5_power_mean,early5_power_std,early5_energy_ws,early5_energy_per_I,early5_voltage_collapse_flag,early5_IR_high_flag,early5_dvdt_fluct_flag,early10_missing,early10_V_mean,early10_V_min,early10_V_sag,early10_V_sag_ratio,early10_dvdt_mean,early10_dvdt_std,early10_I_mean,early10_I_std,early10_IR_early,early10_power_mean,early10_power_std,early10_energy_ws,early10_energy_per_I,early10_voltage_collapse_flag,early10_IR_high_flag,early10_dvdt_fluct_flag,early20_missing,early20_V_mean,early20_V_min,early20_V_sag,early20_V_sag_ratio,early20_dvdt_mean,early20_dvdt_std,early20_I_mean,early20_I_std,early20_IR_early,early20_power_mean,early20_power_std,early20_energy_ws,early20_energy_per_I,early20_voltage_collapse_flag,early20_IR_high_flag,early20_dvdt_fluct_flag,early30_missing,early30_V_mean,early30_V_min,early30_V_sag,early30_V_sag_ratio,early30_dvdt_mean,early30_dvdt_std,early30_I_mean,early30_I_std,early30_IR_early,early30_power_mean,early30_power_std,early30_energy_ws,early30_energy_per_I,early30_voltage_collapse_flag,early30_IR_high_flag,early30_dvdt_fluct_flag,early50_missing,early50_V_mean,early50_V_min,early50_V_sag,early50_V_sag_ratio,early50_dvdt_mean,early50_dvdt_std,early50_I_mean,early50_I_std,early50_IR_early,early50_power_mean,early50_power_std,early50_energy_ws,early50_energy_per_I,early50_voltage_collapse_flag,early50_IR_high_flag,early50_dvdt_fluct_flag,early60_missing,early60_V_mean,early60_V_min,early60_V_sag,early60_V_sag_ratio,early60_dvdt_mean,early60_dvdt_std,early60_I_mean,early60_I_std,early60_IR_early,early60_power_mean,early60_power_std,early60_energy_ws,early60_energy_per_I,early60_voltage_collapse_flag,early60_IR_high_flag,early60_dvdt_fluct_flag
153,114.4,114.34,0.0029639,0.0029622,0.0114931,0.0102164,0.999426431,0.428771831,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.47044,2.9981,0.9041,0.231689816,-0.001137091,0.001048223,-0.003938664,0.003024261,229.5448406,-0.014113069,0.011851859,0,0,1,1,0,0,3.47044,2.9981,0.9041,0.231689816,-0.000505374,0.000898663,-0.003938664,0.003024261,229.5448406,-0.014113069,0.011851859,-0.019647982,-4.988489085,1,1,0,0,3.47044,2.9981,0.9041,0.231689816,-0.000505374,0.000898663,-0.003938664,0.003024261,229.5448406,-0.014113069,0.011851859,-0.019647982,-4.988489085,1,1,0,0,3.47044,2.9981,0.9041,0.231689816,-0.000505374,0.000898663,-0.003938664,0.003024261,229.5448406,-0.014113069,0.011851859,-0.019647982,-4.988489085,1,1,0,0,3.468766667,2.9736,0.9286,0.237968326,-0.000524089,0.00384402,-0.003938691,0.00302429,235.7636277,-0.014055181,0.01172953,-0.197099132,-50.04179011,1,1,1,0,3.462304,2.9332,0.969,0.24832146,-0.000671136,0.00341761,-0.003938698,0.003024301,246.0203604,-0.013941183,0.011510191,-0.587261657,-149.100438,1,1,1,0,3.458163333,2.9133,0.9889,0.253421147,-0.000735078,0.003221544,-0.003938696,0.003024302,251.0729652,-0.013887513,0.011414737,-0.78171046,-198.4693732,1,1,1,0,3.453742857,2.8931,1.0091,0.258597714,-0.000777566,0.003045485,-0.003938689,0.003024298,256.2019723,-0.01383645,0.01132767,-0.975141438,-247.5801801,1,1,1
154,114.26,114.37,0.0029602,0.0029631,0.0114781,0.0102166,1.000979664,0.429531462,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.46996,2.9997,0.9017,0.231122161,-0.001152812,0.001063516,-0.003938604,0.003024292,228.9389845,-0.014109529,0.011849098,0,0,1,1,0,0,3.46996,2.9997,0.9017,0.231122161,-0.000512361,0.000911503,-0.003938604,0.003024292,228.9389845,-0.014109529,0.011849098,-0.019644952,-4.987795561,1,1,0,0,3.46996,2.9997,0.9017,0.231122161,-0.000512361,0.000911503,-0.003938604,0.003024292,228.9389845,-0.014109529,0.011849098,-0.019644952,-4.987795561,1,1,0,0,3.46996,2.9997,0.9017,0.231122161,-0.000512361,0.000911503,-0.003938604,0.003024292,228.9389845,-0.014109529,0.011849098,-0.019644952,-4.987795561,1,1,0,0,3.468186667,2.9719,0.9295,0.238247808,-0.000540486,0.003848287,-0.003938605,0.003024287,235.997283,-0.014051107,0.011726246,-0.197071654,-50.03590636,1,1,1,0,3.461616,2.9311,0.9703,0.248705593,-0.000682367,0.003421052,-0.003938611,0.003024302,246.3558979,-0.013936703,0.011506668,-0.587111309,-149.0655815,1,1,1,0,3.457436667,2.9111,0.9903,0.253831958,-0.000745407,0.003225321,-0.003938611,0.003024298,251.4338177,-0.013882812,0.011410936,-0.781515032,-198.4240211,1,1,1,0,3.452982857,2.8905,1.0109,0.259112114,-0.000786965,0.003048667,-0.003938609,0.003024289,256.6642462,-0.013831599,0.011323756,-0.974848942,-247.5109988,1,1,1
155,115.01,114.86,0.0029797,0.0029758,0.011553,0.0102682,0.998691143,0.426668049,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.4751,2.9977,0.9077,0.232421775,-0.001081107,0.000994277,-0.003938654,0.003024311,230.4594412,-0.01413266,0.011861633,0,0,1,1,0,0,3.4751,2.9977,0.9077,0.232421775,-0.000480492,0.000853207,-0.003938654,0.003024311,230.4594412,-0.01413266,0.011861633,-0.019662644,-4.992224318,1,1,0,0,3.4751,2.9977,0.9077,0.232421775,-0.000480492,0.000853207,-0.003938654,0.003024311,230.4594412,-0.01413266,0.011861633,-0.019662644,-4.992224318,1,1,0,0,3.4751,2.9977,0.9077,0.232421775,-0.000480492,0.000853207,-0.003938654,0.003024311,230.4594412,-0.01413266,0.011861633,-0.019662644,-4.992224318,1,1,0,0,3.47346,2.982,0.9234,0.23644185,-0.000504126,0.00379184,-0.00393866,0.003024326,234.4452174,-0.01407535,0.01174049,-0.197242216,-50.07850799,1,1,1,0,3.467188,2.9432,0.9622,0.246376812,-0.000647407,0.003374017,-0.003938669,0.00302434,244.2957129,-0.013962965,0.011523378,-0.587690678,-149.2104687,1,1,1,0,3.46318,2.9245,0.9809,0.251165054,-0.000709578,0.003179483,-0.00393867,0.003024347,249.0434799,-0.013910244,0.011429008,-0.782264308,-198.6113013,1,1,1,0,3.458902857,2.9053,1.0001,0.256081323,-0.000750816,0.003004178,-0.00393867,0.003024346,253.9182192,-0.013860221,0.011343089,-0.9757984,-247.7482173,1,1,1
156,114.45,114.43,0.0029653,0.0029647,0.0114978,0.0102233,0.99979766,0.429107003,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.47008,2.9969,0.9035,0.231642908,-0.001125497,0.001036358,-0.003938672,0.003024315,229.3920387,-0.014110351,0.011846044,0,0,1,1,0,0,3.47008,2.9969,0.9035,0.231642908,-0.000500221,0.00088889,-0.003938672,0.003024315,229.3920387,-0.014110351,0.011846044,-0.019639134,-4.986232431,1,1,0,0,3.47008,2.9969,0.9035,0.231642908,-0.000500221,0.00088889,-0.003938672,0.003024315,229.3920387,-0.014110351,0.011846044,-0.019639134,-4.986232431,1,1,0,0,3.47008,2.9969,0.9035,0.231642908,-0.000500221,0.00088889,-0.003938672,0.003024315,229.3920387,-0.014110351,0.011846044,-0.019639134,-4.986232431,1,1,0,0,3.468413333,2.9748,0.9256,0.237308994,-0.000519983,0.003837741,-0.003938671,0.003024311,235.0031068,-0.014052462,0.01172364,-0.197011411,-50.01976405,1,1,1,0,3.462044,2.9349,0.9655,0.247538714,-0.000663324,0.003410507,-0.00393867,0.003024309,245.1335344,-0.013939091,0.011504884,-0.586968555,-149.0271119,1,1,1,0,3.457956667,2.9155,0.9849,0.252512563,-0.000726199,0.003215587,-0.003938667,0.003024309,250.0592205,-0.013885699,0.011409563,-0.781337415,-198.3761042,1,1,1,0,3.45358,2.8957,1.0047,0.257588965,-0.000769405,0.003039951,-0.003938665,0.003024311,255.0864038,-0.013834874,0.011322569,-0.974713704,-247.47309,1,1,1
157,114.51,114.46,0.0029667,0.0029655,0.0115031,0.0102267,0.99959551,0.42884745,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.47082,2.997,0.9042,0.231774839,-0.001119206,0.001030459,-0.003938702,0.003024371,229.568015,-0.014113787,0.011848785,0,0,1,1,0,0,3.47082,2.997,0.9042,0.231774839,-0.000497425,0.000883867,-0.003938702,0.003024371,229.568015,-0.014113787,0.011848785,-0.019643196,-4.987225688,1,1,0,0,3.47082,2.997,0.9042,0.231774839,-0.000497425,0.000883867,-0.003938702,0.003024371,229.568015,-0.014113787,0.011848785,-0.019643196,-4.987225688,1,1,0,0,3.47082,2.997,0.9042,0.231774839,-0.000497425,0.000883867,-0.003938702,0.003024371,229.568015,-0.014113787,0.011848785,-0.019643196,-4.987225688,1,1,0,0,3.469113333,2.9756,0.9256,0.23726033,-0.000522948,0.003842658,-0.0039387,0.003024357,235.0013964,-0.014055618,0.011725903,-0.197052711,-50.02988579,1,1,1,0,3.462736,2.9359,0.9653,0.247436686,-0.000662553,0.0034115,-0.003938702,0.003024356,245.0807149,-0.013942231,0.01150713,-0.587020961,-149.0391761,1,1,1,0,3.458653333,2.9166,0.9846,0.252383882,-0.000725906,0.003214439,-0.003938698,0.003024354,249.981064,-0.013888936,0.011411994,-0.781405553,-198.3918255,1,1,1,0,3.454291429,2.8968,1.0044,0.257459243,-0.000767979,0.003039323,-0.003938697,0.00302435,255.0081825,-0.013838213,0.011325113,-0.974810146,-247.4955831,1,1,1
158,114.65,114.67,0.0029704,0.0029708,0.011519,0.0102462,1.000134662,0.428958924,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.47174,2.9977,0.9025,0.23139839,-0.001106456,0.001018025,-0.00393861,0.00302428,229.1417531,-0.014115417,0.01184464,0,0,1,1,0,0,3.47174,2.9977,0.9025,0.23139839,-0.000491758,0.000873438,-0.00393861,0.00302428,229.1417531,-0.014115417,0.01184464,-0.019638411,-4.986127347,1,1,0,0,3.47174,2.9977,0.9025,0.23139839,-0.000491758,0.000873438,-0.00393861,0.00302428,229.1417531,-0.014115417,0.01184464,-0.019638411,-4.986127347,1,1,0,0,3.47174,2.9977,0.9025,0.23139839,-0.000491758,0.000873438,-0.00393861,0.00302428,229.1417531,-0.014115417,0.01184464,-0.019638411,-4.986127347,1,1,0,0,3.470153333,2.9784,0.9218,0.236346854,-0.000505019,0.003824086,-0.003938625,0.003024294,234.0410478,-0.01405805,0.011722959,-0.197001364,-50.01779744,1,1,1,0,3.4639,2.939,0.9612,0.2464489,-0.000649595,0.003396829,-0.003938618,0.003024292,244.0450172,-0.013945414,0.011505286,-0.58696163,-149.0273213,1,1,1,0,3.459873333,2.92,0.9802,0.251320445,-0.000713458,0.003200596,-0.003938615,0.003024293,248.869188,-0.013892511,0.011410683,-0.781316372,-198.3733636,1,1,1,0,3.455565714,2.9006,0.9996,0.256294549,-0.00075589,0.003025404,-0.003938615,0.003024293,253.7948076,-0.013842183,0.011324339,-0.974694153,-247.4713036,1,1,1
159,114.76,114.79,0.0029732,0.0029739,0.0115289,0.0102569,1.000235437,0.42863389,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.47272,2.9981,0.9027,0.231414069,-0.001093215,0.001005687,-0.003938602,0.003024287,229.1929979,-0.014119367,0.011846471,0,0,1,1,0,0,3.47272,2.9981,0.9027,0.231414069,-0.000485873,0.000862905,-0.003938602,0.003024287,229.1929979,-0.014119367,0.011846471,-0.019641326,-4.98687746,1,1,0,0,3.47272,2.9981,0.9027,0.231414069,-0.000485873,0.000862905,-0.003938602,0.003024287,229.1929979,-0.014119367,0.011846471,-0.019641326,-4.98687746,1,1,0,0,3.47272,2.9981,0.9027,0.231414069,-0.000485873,0.000862905,-0.003938602,0.003024287,229.1929979,-0.014119367,0.011846471,-0.019641326,-4.98687746,1,1,0,0,3.471066667,2.9807,0.9201,0.235874692,-0.000509172,0.00381975,-0.003938608,0.003024281,233.6104532,-0.014061702,0.011724338,-0.197031269,-50.02561038,1,1,1,0,3.464812,2.942,0.9588,0.245795734,-0.000648267,0.00339078,-0.003938612,0.003024299,243.4360125,-0.013949276,0.011506777,-0.586963426,-149.027989,1,1,1,0,3.46081,2.9232,0.9776,0.250615258,-0.000710635,0.003195427,-0.003938607,0.00302429,248.2095827,-0.013896511,0.011412181,-0.781350338,-198.3824072,1,1,1,0,3.456522857,2.9041,0.9967,0.25551169,-0.000753189,0.003020643,-0.003938607,0.003024288,253.0590405,-0.013846303,0.011325817,-0.97475569,-247.4874482,1,1,1
160,114.79,114.73,0.0029739,0.0029725,0.0115309,0.0102513,0.999529238,0.428653217,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.47208,2.9968,0.9036,0.231668547,-0.001094892,0.001007215,-0.003938638,0.003024324,229.4194084,-0.014117435,0.011845535,0,0,1,1,0,0,3.47208,2.9968,0.9036,0.231668547,-0.000486619,0.000864221,-0.003938638,0.003024324,229.4194084,-0.014117435,0.011845535,-0.019638977,-4.986235692,1,1,0,0,3.47208,2.9968,0.9036,0.231668547,-0.000486619,0.000864221,-0.003938638,0.003024324,229.4194084,-0.014117435,0.011845535,-0.019638977,-4.986235692,1,1,0,0,3.47208,2.9968,0.9036,0.231668547,-0.000486619,0.000864221,-0.003938638,0.003024324,229.4194084,-0.014117435,0.011845535,-0.019638977,-4.986235692,1,1,0,0,3.47042,2.9799,0.9205,0.236001436,-0.000510445,0.003826995,-0.003938647,0.003024337,233.7097176,-0.014059632,0.011723132,-0.197009334,-50.01955005,1,1,1,0,3.464168,2.9411,0.9593,0.245949133,-0.000648593,0.0033935,-0.003938646,0.003024328,243.5608335,-0.013947211,0.011505543,-0.586873208,-149.0037815,1,1,1,0,3.460166667,2.9223,0.9781,0.250769152,-0.000710905,0.00319781,-0.003938647,0.003024326,248.3340301,-0.013894478,0.011411012,-0.781223243,-198.3481408,1,1,1,0,3.455868571,2.903,0.9974,0.255717362,-0.000754595,0.003023219,-0.003938644,0.003024325,253.2343619,-0.013844214,0.01132464,-0.974657121,-247.4600702,1,1,1
161,114.82,114.79,0.0029746,0.0029739,0.0115332,0.0102552,0.999764674,0.428826101,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.47208,2.996,0.9037,0.231735775,-0.00108484,0.000997979,-0.003938604,0.003024277,229.4467786,-0.014116521,0.011842861,0,0,1,1,0,0,3.47208,2.996,0.9037,0.231735775,-0.000482151,0.000856293,-0.003938604,0.003024277,229.4467786,-0.014116521,0.011842861,-0.019635182,-4.985315084,1,1,0,0,3.47208,2.996,0.9037,0.231735775,-0.000482151,0.000856293,-0.003938604,0.003024277,229.4467786,-0.014116521,0.011842861,-0.019635182,-4.985315084,1,1,0,0,3.47208,2.996,0.9037,0.231735775,-0.000482151,0.000856293,-0.003938604,0.003024277,229.4467786,-0.014116521,0.011842861,-0.019635182,-4.985315084,1,1,0,0,3.47048,2.9801,0.9196,0.235813011,-0.000500431,0.003804153,-0.0039386,0.003024281,233.4839791,-0.014059273,0.011721443,-0.196965064,-50.00890268,1,1,1,0,3.464296,2.9416,0.9581,0.245685566,-0.000641085,0.003377905,-0.003938596,0.003024277,243.2592978,-0.01394748,0.011504771,-0.586816742,-148.9913669,1,1,1,0,3.460323333,2.923,0.9767,0.250455163,-0.000704001,0.003182912,-0.003938601,0.003024284,247.9814743,-0.013895037,0.011410644,-0.781133283,-198.3276165,1,1,1,0,3.45606,2.9041,0.9956,0.25530169,-0.000747236,0.003009506,-0.003938599,0.003024279,252.780249,-0.013845037,0.011324523,-0.974558173,-247.4377838,1,1,1
162,114.79,114.75,0.0029739,0.002973,0.0115304,0.0102522,0.999697367,0.428762368,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.4721,2.9955,0.9042,0.23186399,-0.001083528,0.00099718,-0.00393863,0.003024321,229.5722117,-0.014117116,0.011843185,0,0,1,1,0,0,3.4721,2.9955,0.9042,0.23186399,-0.000481568,0.000855468,-0.00393863,0.003024321,229.5722117,-0.014117116,0.011843185,-0.019635088,-4.985258318,1,1,0,0,3.4721,2.9955,0.9042,0.23186399,-0.000481568,0.000855468,-0.00393863,0.003024321,229.5722117,-0.014117116,0.011843185,-0.019635088,-4.985258318,1,1,0,0,3.4721,2.9955,0.9042,0.23186399,-0.000481568,0.000855468,-0.00393863,0.003024321,229.5722117,-0.014117116,0.011843185,-0.019635088,-4.985258318,1,1,0,0,3.470453333,2.981,0.9187,0.235582224,-0.000505611,0.003819826,-0.003938621,0.00302431,233.2542476,-0.014059396,0.011720831,-0.196968629,-50.00954532,1,1,1,0,3.464248,2.9424,0.9573,0.245480422,-0.000644106,0.003386621,-0.003938623,0.003024314,243.0544765,-0.013947403,0.011503808,-0.586769103,-148.9782275,1,1,1,0,3.460273333,2.9238,0.9759,0.250250019,-0.000705467,0.003190894,-0.003938629,0.003024324,247.776574,-0.013894899,0.01140957,-0.781048898,-198.304765,1,1,1,0,3.456008571,2.905,0.9947,0.255070903,-0.000748487,0.003016484,-0.003938625,0.003024319,252.5500742,-0.013844848,0.011323359,-0.974457665,-247.410632,1,1,1
163,115.04,115.09,0.0029804,0.0029817,0.0115568,0.0102851,1.000436183,0.428192266,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.4744,2.9956,0.9049,0.231995898,-0.001053878,0.000970686,-0.003938694,0.003024296,229.7462052,-0.014126506,0.011845336,0,0,1,1,0,0,3.4744,2.9956,0.9049,0.231995898,-0.00046839,0.00083247,-0.003938694,0.003024296,229.7462052,-0.014126506,0.011845336,-0.019638969,-4.986162751,1,1,0,0,3.4744,2.9956,0.9049,0.231995898,-0.00046839,0.00083247,-0.003938694,0.003024296,229.7462052,-0.014126506,0.011845336,-0.019638969,-4.986162751,1,1,0,0,3.4744,2.9956,0.9049,0.231995898,-0.00046839,0.00083247,-0.003938694,0.003024296,229.7462052,-0.014126506,0.011845336,-0.019638969,-4.986162751,1,1,0,0,3.472806667,2.9867,0.9138,0.234277657,-0.000490791,0.003793094,-0.003938697,0.003024293,232.0056804,-0.014069361,0.011723839,-0.197003147,-50.01734421,1,1,1,0,3.466728,2.9491,0.9514,0.243917446,-0.000628795,0.003366202,-0.003938694,0.003024285,241.5521735,-0.013958208,0.011507717,-0.586893346,-149.0071088,1,1,1,0,3.462833333,2.9312,0.9693,0.248506602,-0.000689692,0.003170452,-0.003938692,0.003024287,246.0969484,-0.01390623,0.011414025,-0.781214632,-198.3436883,1,1,1,0,3.458651429,2.9129,0.9876,0.253198308,-0.000732384,0.002996875,-0.003938691,0.003024289,250.7431765,-0.013856748,0.011328393,-0.974645777,-247.4542102,1,1,1
164,115.26,115.23,0.0029862,0.0029854,0.0115773,0.0102982,0.999732101,0.427412894,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.47518,2.9957,0.9047,0.231950569,-0.001042194,0.000960614,-0.003938684,0.003024299,229.6960101,-0.014129115,0.011844815,0,0,1,1,0,0,3.47518,2.9957,0.9047,0.231950569,-0.000463197,0.000823598,-0.003938684,0.003024299,229.6960101,-0.014129115,0.011844815,-0.019638602,-4.986082237,1,1,0,0,3.47518,2.9957,0.9047,0.231950569,-0.000463197,0.000823598,-0.003938684,0.003024299,229.6960101,-0.014129115,0.011844815,-0.019638602,-4.986082237,1,1,0,0,3.47518,2.9957,0.9047,0.231950569,-0.000463197,0.000823598,-0.003938684,0.003024299,229.6960101,-0.014129115,0.011844815,-0.019638602,-4.986082237,1,1,0,0,3.473606667,2.9889,0.9115,0.23369398,-0.000485071,0.003788902,-0.00393868,0.0030243,231.4227101,-0.014072076,0.01172346,-0.1969983,-50.01632517,1,1,1,0,3.467576,2.9518,0.9486,0.243205825,-0.000622542,0.003360678,-0.003938688,0.003024304,240.8416448,-0.013961324,0.01150777,-0.586870377,-149.0015042,1,1,1,0,3.463713333,2.9339,0.9665,0.247795098,-0.000683483,0.003164482,-0.003938688,0.003024308,245.3862809,-0.013909601,0.011414402,-0.781174852,-198.333773,1,1,1,0,3.459565714,2.916,0.9844,0.252384371,-0.000725912,0.002991136,-0.003938695,0.003024315,249.9304701,-0.013860373,0.01132902,-0.974605673,-247.443777,1,1,1
165,115.35,115.34,0.0029884,0.0029882,0.0115856,0.0103081,0.999933075,0.427255414,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.47556,2.9959,0.9037,0.231741717,-0.001036056,0.000955008,-0.003938756,0.003024341,229.4379241,-0.014129591,0.011842011,0,0,1,1,0,0,3.47556,2.9959,0.9037,0.231741717,-0.000460469,0.000818774,-0.003938756,0.003024341,229.4379241,-0.014129591,0.011842011,-0.019635401,-4.985178355,1,1,0,0,3.47556,2.9959,0.9037,0.231741717,-0.000460469,0.000818774,-0.003938756,0.003024341,229.4379241,-0.014129591,0.011842011,-0.019635401,-4.985178355,1,1,0,0,3.47556,2.9959,0.9037,0.231741717,-0.000460469,0.000818774,-0.003938756,0.003024341,229.4379241,-0.014129591,0.011842011,-0.019635401,-4.985178355,1,1,0,0,3.47398,2.9896,0.91,0.233357267,-0.000484111,0.003775586,-0.003938741,0.003024335,231.0383133,-0.014072663,0.011721095,-0.196964786,-50.0070462,1,1,1,0,3.468008,2.9527,0.9469,0.242819776,-0.000618648,0.003347729,-0.003938737,0.003024329,240.4070259,-0.013962474,0.011506469,-0.586775097,-148.9754524,1,1,1,0,3.46417,2.9351,0.9645,0.24733306,-0.000679226,0.003151766,-0.003938737,0.003024335,244.8754719,-0.013911007,0.011413528,-0.781046102,-198.2986343,1,1,1,0,3.460048571,2.9173,0.9823,0.251897631,-0.000721399,0.002979391,-0.003938739,0.003024336,249.3945126,-0.013861992,0.011328475,-0.974480184,-247.4091525,1,1,1
166,115.54,115.49,0.0029934,0.002992,0.011605,0.0103231,0.999532304,0.426628473,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.47684,2.9946,0.9063,0.232331001,-0.001016499,0.00093795,-0.003938694,0.003024336,230.101653,-0.014136111,0.011846367,0,0,1,1,0,0,3.47684,2.9946,0.9063,0.232331001,-0.000451777,0.000803821,-0.003938694,0.003024336,230.101653,-0.014136111,0.011846367,-0.019640381,-4.986521272,1,1,0,0,3.47684,2.9946,0.9063,0.232331001,-0.000451777,0.000803821,-0.003938694,0.003024336,230.101653,-0.014136111,0.011846367,-0.019640381,-4.986521272,1,1,0,0,3.47684,2.9946,0.9063,0.232331001,-0.000451777,0.000803821,-0.003938694,0.003024336,230.101653,-0.014136111,0.011846367,-0.019640381,-4.986521272,1,1,0,0,3.475293333,2.9928,0.9081,0.232792433,-0.000474555,0.003775655,-0.0039387,0.003024349,230.558306,-0.014079362,0.011725525,-0.197015472,-50.02043115,1,1,1,0,3.469392,2.9565,0.9444,0.242097977,-0.000609324,0.00334479,-0.003938708,0.003024366,239.7740822,-0.013969569,0.011511271,-0.586901292,-149.0085965,1,1,1,0,3.46561,2.9392,0.9617,0.246532851,-0.000668751,0.003148489,-0.003938708,0.003024366,244.1663405,-0.01391841,0.011418599,-0.781223037,-198.3449828,1,1,1,0,3.461542857,2.9218,0.9791,0.250993361,-0.000710993,0.002975855,-0.003938709,0.003024366,248.5839633,-0.013869695,0.011333799,-0.974712936,-247.4701305,1,1,1
